ID,Title,Type,Date,Topics,ProductionYear
ld1-1643381040022-1643381058580-0,Beaker,Smithsonian American Art Museum,"1200s, 1300",,1200.0
ld1-1643381040022-1643381058869-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381066728-0,Perfume Bottle,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058853-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058872-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381066731-2,Bottle,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058734-0,Jar,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058854-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058860-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058598-0,Vase,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066729-0,Pin Tray,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058619-0,Pendant,Smithsonian American Art Museum,"1600s, 1550",,1600.0
ld1-1643381040022-1643381058862-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381061638-1,Various (77 World War I and World War II posters),Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058864-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381066727-1,Pitcher,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058693-0,Pin,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066741-0,Slippers,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058861-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058853-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058859-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058845-0,Dress Ornament,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381061761-0,Valence Board,Smithsonian American Art Museum,"1900s, 1850",,1900.0
ld1-1643381040022-1643381058867-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381045519-0,View of Baltimore,Smithsonian American Art Museum,,"Landscapes, Cityscapes",
ld1-1643381040022-1643381058866-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058863-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381048669-0,"(Famous Paintings, portfolio) Leisure Moments",Smithsonian American Art Museum,,"Amusements, Recreation",
ld1-1643381040022-1643381058655-0,Container Cover,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066728-1,Bon Bon Dish,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066715-0,Vase,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058850-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058856-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058865-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058867-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058850-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058632-1,Necklace,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381051397-0,First in Peace,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058851-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058864-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381059022-1,Snuffbox,Smithsonian American Art Museum,"1700s, 1750",,1700.0
ld1-1643381040022-1643381058855-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381059295-1,Dress Ornament,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066732-0,Small Box,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058580-2,Beaker,Smithsonian American Art Museum,"1400s, 1300",,1400.0
ld1-1643381040022-1643381058858-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058855-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058658-1,Chasuble,Smithsonian American Art Museum,"1700s, 1600",,1700.0
ld1-1643381040022-1643381058866-0,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381058744-0,Pendant of Bast,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066742-1,Bead,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381059043-0,Bowl,Smithsonian American Art Museum,"1800s, 1700",,1800.0
ld1-1643381040022-1643381058868-0,Dress Ornament,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381066723-0,Drinking Mug,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058751-0,Hanging Lamp,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058871-1,Dress Ornaments,Smithsonian American Art Museum,"1500s, 1600",,1500.0
ld1-1643381040022-1643381055556-0,The Doctor's Visit,Smithsonian American Art Museum,"1600s, 1690","Medicine, Architecture, Physicians, Occupations, Foot malady, Domestic, Bedroom, Figure group, State of being, Diseases",1600.0
ld1-1643381040022-1643381054018-0,Madonna and Child,Smithsonian American Art Museum,1610,"Mary, Blessed Virgin, Saint, Religion, Bible, N.T., Jesus Christ",1610.0
ld1-1643381040022-1643381043659-0,Portrait of George Fuller,Smithsonian American Art Museum,,"Men, Portraits",
ld1-1643381040022-1643381057845-0,Lady Stanhope,Smithsonian American Art Museum,1910,"Women, Portraits",1910.0
ld1-1643381040022-1643381057850-0,Summer,Smithsonian American Art Museum,1890,"Figure female, Summer, Allegory, Seasons",1890.0
ld1-1643381040022-1643381057770-0,Lady Lethbridge,Smithsonian American Art Museum,1910,"Women, Portraits",1910.0
ld1-1643381040022-1643381057784-1,The Moonrise,Smithsonian American Art Museum,1910,"Moon, Outer space, Waterscapes, Sea",1910.0
ld1-1643381040022-1643381057811-0,Portrait of a Lady,Smithsonian American Art Museum,1900,"Women, Portraits",1900.0
ld1-1643381040022-1643381055489-0,Bird,Smithsonian American Art Museum,"1900s, 1960",,1900.0
ld1-1643381040022-1643381063179-1,(Painted Album Cover),Smithsonian American Art Museum,,,
ld1-1643381040022-1643381055489-1,Bird,Smithsonian American Art Museum,"1900s, 1960",,1900.0
ld1-1643381040022-1643381040863-1,Woman Walking along Path,Smithsonian American Art Museum,"1820s, 1900",,1820.0
ld1-1643381040022-1643381055684-0,Model in Gold Dress,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381055017-0,(Perspective Street Scene),Smithsonian American Art Museum,"1900s, 1970",,1900.0
ld1-1643381040022-1643381059342-0,Five-Gallon Home Brew Jar,Smithsonian American Art Museum,1880,,1880.0
ld1-1643381040022-1643381044123-1,Mural Study,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381059338-1,Double-handled Whiskey Jug,Smithsonian American Art Museum,"1900s, 1970",,1900.0
ld1-1643381040022-1643381059343-1,Decorative Sewer-Tile Object with Applied Handles,Smithsonian American Art Museum,1910,Figure female,1910.0
ld1-1643381040022-1643381055831-1,"American-type Locomotive Model, without Tender",Smithsonian American Art Museum,"1880s, 1860","Trains, Architecture, Vehicles",1880.0
ld1-1643381040022-1643381045778-1,Hiram Powers,Smithsonian American Art Museum,"1830s, 1870",,1830.0
ld1-1643381040022-1643381062501-1,Muskrat,Smithsonian American Art Museum,"1890s, 1990","Animals, Muskrat",1890.0
ld1-1643381040022-1643381062654-1,Cruciform Whimsy,Smithsonian American Art Museum,,"Cross, Emblems",
ld1-1643381040022-1643381055546-1,Dalmatian,Smithsonian American Art Museum,"1900s, 1970","Animals, Dogs, Dalmatian dog",1900.0
ld1-1643381040022-1643381044281-1,"(Rip Van Winkle, illustration) Rip Serving Liquor to the Strange Men in the Mountains",Smithsonian American Art Museum,1840,"Sketch Book of Geoffry Crane, Landscapes, Amusements, Literature, Recreation, Food habits, Rip Van Winkle, Men, Figure group, Forests and forestry, Irving",1840.0
ld1-1643381040022-1643381044280-0,"(Rip Van Winkle, illustration) Rip Amusing Children",Smithsonian American Art Museum,1840,"Happiness, Literature, Porch, Character, Architecture, Rip Van Winkle, State of being, Birds, Firearms, Emotions, Animals, Weapons, Dogs, Chicken, Children, Detail",1840.0
ld1-1643381040022-1643381062664-0,Memory Vessel with Doll Parts,Smithsonian American Art Museum,1990,,1990.0
ld1-1643381040022-1643381044281-0,"(Rip Van Winkle, illustration) Rip Returns to His House in Ruins",Smithsonian American Art Museum,1840,"Sketch Book of Geoffry Crane, Animals, Literature, Architecture, Older people, Rip Van Winkle, Dogs, Domestic, Figure male, Irving, Dwellings",1840.0
ld1-1643381040022-1643381044283-0,"(Rip Van Winkle, illustration) Rip with Junto at the Village inn",Smithsonian American Art Museum,1840,"Sketch Book of Geoffry Crane, Commercial, Amusements, Literature, Architecture, Recreation, Rip Van Winkle, Men, Figure group, Conversation, Irving, Tavern",1840.0
ld1-1643381040022-1643381055524-0,Chandelier (one of a pair),Smithsonian American Art Museum,1850,,1850.0
ld1-1643381040022-1643381059274-1,Sideboard,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381059275-1,Sideboard,Smithsonian American Art Museum,"1800s, 1890",,1800.0
ld1-1643381040022-1643381055529-0,Christ Bulto,Smithsonian American Art Museum,"1800s, 1890","Religion, Bible, N.T., Jesus Christ",1800.0
ld1-1643381040022-1643381045779-0,Hiram Powers,Smithsonian American Art Museum,1870,"Art, Occupations, Men, Portraits, Sculptors",1870.0
ld1-1643381040022-1643381047504-0,Portrait of Adelia Ellender,Smithsonian American Art Museum,1800,"Women, Portraits, Children",1800.0
ld1-1643381040022-1643381061764-1,A Primitive Chant to the Great Spirit,Smithsonian American Art Museum,1900,"Music, Clothing and dress, Figure male, Entertainers, Voice",1900.0
ld1-1643381040022-1643381069391-1,"Richard Cromwell, Sr.",Smithsonian American Art Museum,"1780s, 1790",,1780.0
ld1-1643381040022-1643381055743-1,Portrait of a Lady,Smithsonian American Art Museum,1820,"Women, Portraits",1820.0
ld1-1643381040022-1643381055687-0,Mother and Child,Smithsonian American Art Museum,"1820s, 1870","Mother and child, Figure group, Family",1820.0
ld1-1643381040022-1643381066718-0,Vase with Stopper,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381059279-0,Ring,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381059294-1,"Chair, Arm",Smithsonian American Art Museum,"1700s, 1720",,1700.0
ld1-1643381040022-1643381054618-1,Untitled,Smithsonian American Art Museum,1880,,1880.0
ld1-1643381040022-1643381058695-1,Cicada,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058776-0,Bridal Mirror,Smithsonian American Art Museum,"1800s, 1900",,1800.0
ld1-1643381040022-1643381066730-0,Pin Tray,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381055660-1,"Map: North America, 1690 (Carte Nouvelle de L'Amerique)",Smithsonian American Art Museum,"1700s, 1600",,1700.0
ld1-1643381040022-1643381059023-0,Snuffbox,Smithsonian American Art Museum,"1720s, 1750",,1720.0
ld1-1643381040022-1643381058773-0,Support,Smithsonian American Art Museum,"1700s, 1750",,1700.0
ld1-1643381040022-1643381058841-0,Mask Plaque,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058674-1,Bi (Disk),Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058583-0,Bottle,Smithsonian American Art Museum,"1400s, 1200",,1400.0
ld1-1643381040022-1643381058594-0,Bottle with Two Handles,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381056055-0,Albert Barney in Satins,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058726-1,Beaker,Smithsonian American Art Museum,"1400s, 1300",,1400.0
ld1-1643381040022-1643381058696-0,Cicada,Smithsonian American Art Museum,,"Animals, Insects, Cicada",
ld1-1651913555591-1651913581434-2,Teasel,Smithsonian American Art Museum,1930,,1930.0
ld1-1643381040022-1643381058700-0,Ladle Handle,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058673-0,Sanctuary Lamp,Smithsonian American Art Museum,"1600s, 1400",,1600.0
ld1-1643381040022-1643381041862-0,Sound Construction,Smithsonian American Art Museum,1920,,1920.0
ld1-1643381040022-1643381046139-0,Untitled,Smithsonian American Art Museum,"1940s, 1870",,1940.0
ld1-1643381040022-1643381062575-0,The Scalp Dance,Smithsonian American Art Museum,"1790s, 1870",,1790.0
ld1-1643381040022-1643381055583-0,From Atlanta to the Sea (Campaign Button),Smithsonian American Art Museum,1860,,1860.0
ld1-1643381040022-1643381058751-1,Prie Dieu,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066721-1,Vase,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381055560-1,Duchess Charlotte of Northumberland,Smithsonian American Art Museum,"1800s, 1900",,1800.0
ld1-1643381040022-1643381058710-1,Phoenix,Smithsonian American Art Museum,,"Animals, Fantasy, Phoenix",
ld1-1643381040022-1643381055581-1,Franklin at the Court of St. James--1774,Smithsonian American Art Museum,"1800s, 1900",,1800.0
ld1-1643381040022-1643381066722-0,Vase,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066714-1,Soup Tureen,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381045611-1,A Scouting Party,Smithsonian American Art Museum,1870,,1870.0
ld1-1643381040022-1643381058664-0,Traveling Dining Service (Knife and Chopsticks),Smithsonian American Art Museum,"1900s, 1850",,1900.0
ld1-1643381040022-1643381058827-0,Recumbant Ram,Smithsonian American Art Museum,"1640s, 1300","Animals, Sheep",1640.0
ld1-1643381040022-1643381059037-1,Sanctuary Lamp,Smithsonian American Art Museum,"1600s, 1690",,1600.0
ld1-1643381040022-1643381058725-1,Flask,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058695-0,Cicada,Smithsonian American Art Museum,,"Animals, Insects, Cicada",
ld1-1643381040022-1643381066720-1,Vase,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058674-0,Bi (Disk),Smithsonian American Art Museum,,,
ld1-1643381040022-1643381049182-0,Landscape,Smithsonian American Art Museum,"1800s, 1900",,1800.0
ld1-1643381040022-1643381058841-1,Mask Plaque,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381059164-0,Personification of Contemplative Life,Smithsonian American Art Museum,1100,,1100.0
ld1-1643381040022-1643381052396-0,Field no. 1,Smithsonian American Art Museum,"1940s, 1970",,1940.0
ld1-1643381040022-1643381046500-1,The Farm Road,Smithsonian American Art Museum,"1920s, 1840",,1920.0
ld1-1643381040022-1643381059051-1,Belt Buckle,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381052283-1,Venice,Smithsonian American Art Museum,"1800s, 1900",,1800.0
ld1-1643381040022-1643381055015-0,(Abstraction),Smithsonian American Art Museum,"1900s, 1970","Art, abstract, Art",1900.0
ld1-1643381040022-1643381045578-1,Dog and Cow,Smithsonian American Art Museum,,"Animals, Cattle, Dogs",
ld1-1643381040022-1643381058779-0,Wall Cabinet,Smithsonian American Art Museum,"1500s, 1550",,1500.0
ld1-1643381040022-1643381052283-0,Old House Facades,Smithsonian American Art Museum,"1800s, 1900",,1800.0
ld1-1643381040022-1643381066725-1,Cup and Saucer,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066717-0,Green Pitcher,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381059165-0,Bishop Blessing and Holding a Crosier,Smithsonian American Art Museum,1200,,1200.0
ld1-1643381040022-1643381066720-0,Cup and Saucer,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381058582-1,Bottle,Smithsonian American Art Museum,"1400s, 1300",,1400.0
ld1-1643381040022-1643381057819-0,Portrait of the Engraver,Smithsonian American Art Museum,1900,,1900.0
ld1-1643381040022-1643381059032-0,Bottle (Sprinkler),Smithsonian American Art Museum,"1700s, 1790",,1700.0
ld1-1643381040022-1643381058595-1,Double Unguentarium,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381066721-0,Cologne Bottle,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381045877-0,Bellissima,Smithsonian American Art Museum,"1930s, 1850",,1930.0
ld1-1643381040022-1643381059227-0,Coin of Jahangir,Smithsonian American Art Museum,1610,"Men, Portraits",1610.0
ld1-1643381040022-1643381059028-0,Snuffbox,Smithsonian American Art Museum,"1800s, 1750",,1800.0
ld1-1643381040022-1643381058700-1,Ladle Handle,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381059276-0,Lamp,Smithsonian American Art Museum,"1900s, 1850",,1900.0
ld1-1643381040022-1643381059025-0,Powder Box,Smithsonian American Art Museum,"1800s, 1700",,1800.0
ld1-1643381040022-1643381066724-0,Drinking Glass,Smithsonian American Art Museum,,,
ld1-1643381040022-1643381048897-1,Les Quais de la Seine a Paris,Smithsonian American Art Museum,1910,,1910.0
ld1-1643381040022-1643381058588-0,Plate,Smithsonian American Art Museum,"1200s, 1000",,1200.0
